customer_id,customer_zip_code_prefix,customer_city,customer_state
dZXNFWBztPxm,2443,PROTASIO ALVES,RS
N3XOyO3yG21M,37860,RIO DE JANEIRO,RJ
doLbnMg9cgdX,5550,BRUMADINHO,MG
uriYakkXSNmi,23915,SAO PAULO,SP
XFiJljumZ7uq,8771,MAUA,SP
cLLRJbaB1mhj,8613,SOROCABA,SP
oiZmh73uiGwS,31980,SAO BERNARDO DO CAMPO,SP
IgyJvK5gR6SR,23063,BARRETOS,SP
leBInh5r93HN,77020,APUCARANA,PR
0cEBYWKAAChg,50020,SAO PAULO,SP
xtxu1WMCyvol,11444,TAIACU,SP
vCkuMzqO4rmZ,81130,PELOTAS,RS
bwZy8EyKyv9S,88130,ARARAQUARA,SP
Y9DZ5DNyxciy,18700,OSASCO,SP
qxtN5VZfpUq3,12926,ARARAQUARA,SP
C3kJ70a7fjuS,3636,ITAGUAI,RJ
0IPkaXGxHl5E,25050,SAO PAULO,SP
rgTkHUdooQPh,2855,GUARATUBA,PR
RJBqpyAkOebP,90570,DUQUE DE CAXIAS,RJ
8ezHf93Uw3G7,64016,BOA ESPERANCA,MG
Hw7J9UEM7dXT,4567,ITANHAEM,SP
PJpmhdRKHSg5,6340,CUIABA,MT
UaLWJGLgQC3f,3191,RIO DE JANEIRO,RJ
5MyD7VKiGpIv,31080,SAO PAULO,SP
9fjwetymLYMt,5117,JUIZ DE FORA,MG
1fJkF55M3PPZ,35830,ITAQUAQUECETUBA,SP
PiJQSSWWQHbm,9571,NOVA PRATA,RS
iXz5d6LpMj4Y,3320,VERANOPOLIS,RS
CFrkanFG5hxx,74805,SAO PAULO,SP
wBra6P86wElz,65072,RIO DE JANEIRO,RJ
KBOMyZ6VTKz3,27947,VILA VELHA,ES
zIuFaia96Pe8,4857,ITAJUBA,MG
TTzoSo8JSsaL,69037,SAO PAULO,SP
OYQsIqnpDCaS,81220,RIO DE JANEIRO,RJ
TKqDg6UoaInj,13341,VASSOURAS,RJ
bCMOZAGYGOWt,17026,SANTA MARIA,RS
UhCrOwInZQlf,95580,GUARULHOS,SP
U109zXgPrpe7,70908,INIMUTABA,MG
LFkJg38YqEDZ,79042,PESQUEIRA,PE
wFK1Lopl99Ne,5655,BARRA BONITA,SP
VcipCglKV2o4,30170,DUQUE DE CAXIAS,RJ
OZwDTHk8UM6T,15085,PIRANGUINHO,MG
gQdWOmsfecTO,25937,SAO PAULO,SP
aD1XMSmFY1vY,72910,SAO LUIS,MA
uSCevHJlrO8i,65020,SAO JOAO DE MERITI,RJ
wY6AtOwM7wGD,74953,CAMPOS NOVOS,SC
yoriLjir2D3d,3657,SAO PAULO,SP
Xut3FvRmZXLN,13973,CRUZ ALTA,RS
3zq9ANqpHGHe,64090,CURITIBA,PR
z89ozaKkDtmV,6670,FERNANDO PRESTES,SP
O1hfvrqNcNCL,12324,ARARUAMA,RJ
mEDt9a4BBKAe,3551,HORTOLANDIA,SP
ZlqRS91Sx3AW,14500,RIO DE JANEIRO,RJ
NfUJUoFeIoIR,2878,FLORIDA PAULISTA,SP
lRq4L8YCPlRH,5095,AMERICO BRASILIENSE,SP
P0Z8DjVJj18E,5687,SAO PAULO,SP
hHNn2jitgakw,1011,PORTO VELHO,RO
AjA643YSt4QM,79045,BARUERI,SP
f1VBybG7mc8B,39580,JAGUARUANA,CE
OihNvx7IAT4w,88309,SAO JOSE DOS CAMPOS,SP
SopWM0hfN6qC,99600,MOGI DAS CRUZES,SP
xmJscz0hC9vj,1412,AGUAS BELAS,PE
kjxp6KAhtIrb,36844,SAO PAULO,SP
ruWpsuNc4lhp,84016,ANGRA DOS REIS,RJ
3D0cJDQIYfnY,85896,SAO PAULO,SP
tqQeBCozqW9g,13650,PARA DE MINAS,MG
9OTVLUcI3AW4,3553,NITEROI,RJ
IgFTw1gGD2PM,3251,MONTANHA,ES
PhLqU5Zzqrc4,1414,SAO BERNARDO DO CAMPO,SP
AskeGgEhJilz,29107,VITORIA DA CONQUISTA,BA
olMfe4iTUkGW,13733,FLORIANOPOLIS,SC
OHVueTfeofEz,88134,JABOATAO DOS GUARARAPES,PE
9qJlHyw6biJC,49250,RESENDE,RJ
9HC2BqZ8O7Gy,21630,RIO DE JANEIRO,RJ
VJKW5atVoMtb,44460,BRUMADO,BA
GMz9WKA2YsqR,3692,FEIRA DE SANTANA,BA
6yACOjTbPbC3,44720,CONTAGEM,MG
hSuXHICxtGvr,24060,BRASILIA,DF
UUnWaaODdN1g,86707,VARZEA PAULISTA,SP
gjhOKZD0F5iO,75901,SAO PAULO,SP
YO4u5XyXFWQs,7807,QUATITUBA,MG
8BABx62jJ0n3,4168,SAO PAULO,SP
N9NZZLorNdyE,27353,CRICIUMA,SC
VQ0Pkm1zSRFF,14640,RIO DE JANEIRO,RJ
7YqEuWtb6F0G,1250,RIBEIRAO PRETO,SP
A045cjRRI0Kv,9785,JUNDIAI,SP
2WeRLpDdPyqu,78850,SAO PAULO,SP
FlKjGbZk7ZYr,70857,SALVADOR,BA
MLaGQ4tVPTpk,25806,NOVO HAMBURGO,RS
quvutbefzFWu,88135,GRAVATAI,RS
pQ3sUmtk40Zy,86036,SAO PAULO,SP
hED94wRtFlYA,39403,FORQUILHINHA,SC
WGRkXTEm8Xj5,3178,CACAPAVA,SP
d1UPmBLHWh6G,56760,SAO CARLOS,SP
5wASJanXd9Zn,15900,LIMEIRA,SP
45W1h821N0nl,25265,SAO PAULO,SP
lsZGJmS41mCu,90240,SAO PAULO,SP
1W6oeCzdIONu,9760,GAROPABA,SC
W7XpQ5aqzrip,45991,GUARAREMA,SP
P8TetD0XWQus,1026,SAO PAULO,SP
eYPiYmHZQccA,3710,BELO HORIZONTE,MG
7KjdZT0PG0Ks,13977,PIRACICABA,SP
L0o9iw9y5MlU,16010,RECIFE,PE
cFrGmXyMPF9R,2021,SAO PAULO,SP
qKwKHRKPGiZj,24436,DUQUE DE CAXIAS,RJ
kilBkiCdUnem,49035,CAMPINA GRANDE,PB
yQgunhiaufL9,23911,RIO DE JANEIRO,RJ
FR2elKVnKHld,7990,ALEGRE,ES
1fZWh4UiysC5,15315,JABOATAO DOS GUARARAPES,PE
YpE0AtdbuQ1S,3553,NITEROI,RJ
dxvXuP8LISdi,44610,BARAO DE COCAIS,MG
G4ZM9Ac8Qbm6,60730,PARANAVAI,PR
chXzj02yc00n,23063,BARRETOS,SP
a84zfPtNB996,37010,INDAIATUBA,SP
IU4TvlloI5MV,3882,BRASILIA,DF
YmiS5Nxba7K8,45540,SANTA ROSA DE VITERBO,SP
7ofQy5P5ZfTe,28390,HORTOLANDIA,SP
mbaTkec0ICIO,36504,RIO BANANAL,ES
rQm57IXSie35,45580,CRISTALIA,MG
mYpv36kYJ9jc,23028,RIO DE JANEIRO,RJ
jlWd6NeMqw1j,69029,HORTOLANDIA,SP
3y2edxqfHTbr,33930,RIO DE JANEIRO,RJ
rrZedImywQMG,95920,ATIBAIA,SP
0RuElIt5nlY9,37757,BRASILIA,DF
DTjNrt0tmpIf,2253,CALDAS NOVAS,GO
mUGCSHLNGBpC,6220,PORTO ALEGRE,RS
BROM4JHv5Kjz,70345,MOGI DAS CRUZES,SP
D7fi76Tmbop1,84400,PATO BRANCO,PR
cWWVTzyGIZ0g,37880,CURITIBA,PR
uGn81rIzM78b,65145,VOLTA REDONDA,RJ
ijVbcdYmK996,14871,COTIA,SP
n46AKx3MlsyS,63580,RIO DE JANEIRO,RJ
LaGBMNe3W1ij,88870,SAO PAULO,SP
RjVmrC4IIKZE,81470,SAO JOSE DOS CAMPOS,SP
4uhvikC4XLsm,15155,SAO PAULO,SP
iUxcpfo25UNY,26051,FLORIANOPOLIS,SC
D3tr8r1xH2Kg,12228,PEDRO LEOPOLDO,MG
Np6X4JLmDMET,8340,CAMBE,PR
nWgraqerDA8e,85708,ITAJAI,SC
l2laOBQi5HmP,75890,MAGE,RJ
qlQX6HkI03Fz,2670,CURITIBA,PR
6o3ym7SUIfqQ,5106,SAO JOSE DOS CAMPOS,SP
TD2FsG6iCiKK,39868,POMBAL,PB
IdHvttL2ATIt,39467,SAO PAULO,SP
AMfT52NUc0BW,36050,PONTE NOVA,MG
Plo76L5oxsqg,46550,SAO PAULO,SP
iYRUXJkfLFp8,5877,CURITIBA,PR
8j3BA6qiEdzA,5267,AIMORES,MG
sUAKsXIVVImd,4446,SAO PAULO,SP
jVY2Bx1usXlO,93010,RIO DE JANEIRO,RJ
KLqB20cVVdrB,19560,CLEVELANDIA,PR
V8r7bSG1Q9F4,66060,SOROCABA,SP
tDICdGGZ8J7V,3081,CAMPO BOM,RS
nTHSQ2uDJRWn,26178,FERRAZ DE VASCONCELOS,SP
MYXsfh8ql7G6,29704,SAO PAULO,SP
FznHkz9aboY9,78254,CONTAGEM,MG
4XHLPx0rwBNV,41635,RONDONOPOLIS,MT
DJd02UOYpLYO,28070,TRES CACHOEIRAS,RS
nV0JCMMQeJVA,4925,SANTANA DE PARNAIBA,SP
V6lGV0rRFaiS,26535,RIO DE JANEIRO,RJ
rIoO1EaEu1QK,4439,SAO PAULO,SP
BbSZuxpSIImX,49270,LIMEIRA,SP
gDMS9WqirVW5,17590,SAO PAULO,SP
lPx91NtRQIN9,72925,BELO HORIZONTE,MG
exf8fZGIpjaw,55535,RIO BRILHANTE,MS
Zh6zurqrjKLE,13306,CIANORTE,PR
Rbk2Wd5keqY2,26113,BARUERI,SP
i2jskDG3gKs0,17603,SALVADOR,BA
2Wzq7dBPdMSR,29146,PONTES E LACERDA,MT
BvXcMOv4wnC7,3561,SAO PAULO,SP
m7pUFaiCOVx0,26140,JOINVILLE,SC
9vsyb2hP4Vmk,29149,ITAPECERICA DA SERRA,SP
HQyrTqKIsGu9,17110,COLATINA,ES
VHLgmai08Ssr,11441,SAO PAULO,SP
3Izfga5ixnD0,13285,OSASCO,SP
piK1IBUb2w7e,15718,RIO DE JANEIRO,RJ
O96lzXzw6AYg,36030,SAO PAULO,SP
hH48UIriohDm,35763,ANAPOLIS,GO
R8AdY9gHExeR,36406,BRASILIA,DF
MTBUBxEwy7WS,39455,NITEROI,RJ
xcTyK1CurrMv,2636,SAO PAULO,SP
OI0BjDDtVtIH,55345,CUIABA,MT
6GD4f3cDpyLY,41322,SAO PAULO,SP
or7McZuf6bad,19901,SAO PAULO,SP
5Bfdau9Ng2SC,96832,PRESIDENTE PRUDENTE,SP
Bj73BYx765hp,55019,SAO PAULO,SP
0frmdrHOOkpE,5314,BELO HORIZONTE,MG
AZOKGovSFuch,6097,GUARULHOS,SP
oXmuZdAyA8G7,29901,SAO BERNARDO DO CAMPO,SP
OaoBwWfre1Je,13503,DOMINGOS MARTINS,ES
j4lwd80WBi6o,6363,DIADEMA,SP
axqtuF8VZwCU,16013,MONTES CLAROS,MG
zl1rldPO8Tue,36913,COROMANDEL,MG
3umDFH9EDf7y,96010,BELO HORIZONTE,MG
gXzYjpmmXEOV,40313,RIO DE JANEIRO,RJ
NkBJFguQY21p,75110,SANTA MARIA,RS
VlMSAPfwHIgq,5315,MATAO,SP
7GKrtIhadGvv,36913,COROMANDEL,MG
467SrD9hcOut,21380,BRASILIA,DF
kQgl9nKDSSyS,14057,ILHEUS,BA
sMJD1Gi4E0Q0,58305,SANTOS,SP
ZeWE76XQcZXz,3685,ITAOBIM,MG
jzXpbH2ral60,45613,SAO JOSE,SC
f4gW4Suy0oEl,88506,SAO BERNARDO DO CAMPO,SP
piw3Qfq6aCQq,85911,RIO MARIA,PA
2WUGUOucqK8g,36081,CAMPINAS,SP
anuDkTiQVNpA,2720,SAO PAULO,SP
LTHL9TW2RrAC,35041,ARUJA,SP
kgjfsEJ6GId5,86700,ITUIUTABA,MG
d4Vi7ZGQFRHw,53610,SAO JOSE,SC
JqAtKvUZQzi0,82100,RIO DE JANEIRO,RJ
wq5Z7qwfgdCL,4284,CRAVINHOS,SP
NeJA6GvVPoWM,26084,SANTO ANDRE,SP
pXiSk1ugI5Dw,18044,IACU,BA
fDwrN4stY2KC,17230,VITORIA,ES
q7kd2DiXaMYN,90110,TAUBATE,SP
sdeQj4vNkMDo,24050,SAO PAULO,SP
4kOR22c6efaf,5025,CURITIBA,PR
Z9Qh1ywRmAmS,26113,BARUERI,SP
oDsW8MsomtLT,87075,RIO DE JANEIRO,RJ
4gjvRA9xHPoy,29386,GUARUJA,SP
ERHgZk4ehPoa,33937,PALMARES,PE
Kq86HDyW0eVY,2354,MACEIO,AL
Kv0L2pjxnscF,58150,SAO PAULO,SP
4Eujb5yIpqs8,75901,SAO PAULO,SP
95x00GvGvdsN,35340,SERRA,ES
mMMqaZdSGKkj,5874,SAO PAULO,SP
PVuEBsve8sGc,69309,SALVADOR,BA
CFq5t8NmcBjF,69918,SAO PAULO,SP
7lzdx5NiTon5,13053,SAO PAULO,SP
yubQuMJHYArq,39680,SAO MATEUS,ES
81pRzMsQXJvL,3378,LIMEIRA,SP
9cOeBSdJsVRt,3081,CAMPO BOM,RS
hrOVJXe5UIJz,72304,SAO CAETANO DO SUL,SP
GPbGOYREi42j,5336,NOVO HAMBURGO,RS
m80CMcFQAiY3,64170,COLOMBO,PR
h6HYxXQrwd4V,58068,SAO PAULO,SP
jCgGmRxJOQbZ,58750,SAO PAULO,SP
RXcTZwVMuh7r,13525,CURITIBA,PR
J4jc1HmP9Pp2,15360,DUQUE DE CAXIAS,RJ
5MZJB9YPljy9,29192,RIO DE JANEIRO,RJ
qo9mo5acvOF4,7231,INDAIATUBA,SP
yp7tWschT65y,34007,SAO PAULO,SP
reMHDqdhR91d,5621,NOVA PETROPOLIS,RS
iInljnnFAiKx,3150,BELEM,PA
l0BfHbbSsIA9,8465,SERRA,ES
dXi3AN2ExobT,35060,IGARAPE,MG
8fvg91ZFtCrC,15020,OSASCO,SP
tfDhuRy24czK,5508,CURITIBA,PR
bChh6mK7RBlh,81030,SUMARE,SP
js7p4pR7usCm,38406,SAO LOURENCO,MG
5D0axTwrkrWM,37589,LORENA,SP
6eHzzbzzyIgk,30662,SANTOS,SP
Cmla8gynZMss,1330,AMERICANA,SP
6I0j6majP2zV,44590,SAO PAULO,SP
8Tw6incrVHGA,59037,SAO BERNARDO DO CAMPO,SP
g6iYbCY1k7IN,36061,ARAGUAINA,TO
WgrrZAiIFfxF,35480,SAO JOSE DO RIO PRETO,SP
Uv12TYPJRREK,92323,SANTOS,SP
TEspEGQbc91c,4859,SAO BERNARDO DO CAMPO,SP
XkxI5wF3CHFt,72316,SAO BERNARDO DO CAMPO,SP
JJkwA2dXsbAk,86630,MONTE APRAZIVEL,SP
DwrYDSd6OeXT,18704,SERRA,ES
QtzgTHJvBGA2,94859,SAO PAULO,SP
1Wq56HIEkGKb,85820,NOVA IGUACU,RJ
5h0kQ0HMhfFf,98870,ARARAQUARA,SP
wp1SZ6IaocpE,38026,SAO ROQUE,SP
MdFRv34TfbSe,3251,MONTANHA,ES
ND99OCtzv42A,6288,MACAPA,AP
Na6jIsBvA2HX,55880,LAVINIA,SP
L6OcEOe1nZgR,44089,MACAE,RJ
HbRTYGAJXlO9,76300,RIO DE JANEIRO,RJ
uyPatH89Y3vk,11348,TERESINA,PI
0a5GyHWgXwRC,4016,SAO PAULO,SP
7UDTJNVjyVsZ,6010,UBERLANDIA,MG
WbXXBgKvWEjP,31573,FORTALEZA,CE
UAiITgXjnxCZ,4387,BELO HORIZONTE,MG
LA7Un8cF4ua8,85870,BARRETOS,SP
GjlT9GmFOxne,65935,ITAPOLIS,SP
IXORq0vSvHjZ,57044,RIO DE JANEIRO,RJ
9qAEDlCVz1aB,76386,PORTO ALEGRE,RS
rMxi7svVrGep,8795,SANTO ANTONIO DE PADUA,RJ
pUqBNnC4I8SX,7190,JARAGUA DO SUL,SC
SulnIySeqk4z,39547,SAO PAULO,SP
Xxzolt1osOHS,53080,JUNDIAI,SP
X2Msnxmq1aQm,13044,NITEROI,RJ
eCAzNzjXDBk8,74270,BRASILIA,DF
kKkQAKtJdOej,57180,BELO HORIZONTE,MG
DLiy5KeXCwtS,84970,OSASCO,SP
vg1KIG51dGCD,45436,TATUI,SP
2eU7xUfNcc2B,11721,PORTO ALEGRE,RS
gqfMMgoZskUF,4342,POCO REDONDO,SE
9F01qm7yNN5P,32372,BAURU,SP
q3caJiRuglHl,80420,RANCHARIA,SP
1QRCJpFyHhcQ,75703,APARECIDA,SP
x16f2Nwi0e5t,32183,BRAGANCA PAULISTA,SP
4N3NrsUCb8ae,37130,DORES DE CAMPOS,MG
KwbUpcEApWjA,26480,TATUI,SP
jlZkqSbeX9QH,71810,SALES OLIVEIRA,SP
qFceBMay1IfV,22733,ITAPEVI,SP
0OohKYzzZ2mY,65220,PEDREIRA,SP
jp9EnNQtOleB,54580,BELFORD ROXO,RJ
fr6JpIDZlyD2,58675,LINHARES,ES
LBRNA4xBKdTT,60120,RIO DE JANEIRO,RJ
RkBgnlHy7zA6,79310,SAO PAULO,SP
nF3dADWWvUpO,9133,TAQUARI,RS
0jrDfc9BfALq,6695,DUQUE DE CAXIAS,RJ
U9HeZjm4aO3F,83075,CURITIBA,PR
Tu2dx6QOyE8i,68145,SAO PAULO,SP
lR7BhKcSjUWc,29308,PIRACICABA,SP
GbVvvyIMfj3v,69086,NITEROI,RJ
RqOVCP4wL516,29845,MARICA,RJ
rmiN2LwQ9w6P,17012,SANTA CRUZ DO SUL,RS
hoIsDWCliZVn,86375,GOIANIA,GO
uQeDj583qSAm,85801,TAIUVA,SP
6fH8ni7Tzxak,68148,NITEROI,RJ
zmPKaNshpXPL,58043,COMODORO,MT
OBpLGqsUQhBo,12944,COROATA,MA
EFeEPME7Uw2n,85819,ASSIS,SP
fxVutq7faUFW,64211,NOVA FRIBURGO,RJ
tSkTUffTE6z5,3515,COLINA,SP
EAgASb2SMfN5,62350,CORONEL SAPUCAIA,MS
Rr7ZXsXDsK0x,28024,SAO PAULO,SP
9jEDzGXL4KhU,97546,SAO PAULO,SP
YeKfZ71hMXGQ,25272,FERRAZ DE VASCONCELOS,SP
veBfcCl9tMIU,9030,PETROPOLIS,RJ
YuBfmnTBXO86,9852,SAO PAULO,SP
dN36SFWvX6rN,24846,ANAPOLIS,GO
MWesReS11jCu,4664,ANANINDEUA,PA
Zo1pvdW0AauT,68640,RIO DE JANEIRO,RJ
7gSul4JmzgqL,7942,MATIAS OLIMPIO,PI
Y0kVLULSGsaW,4753,ALAGOINHAS,BA
2mO4Y7rDDM1f,78240,TIJUCAS,SC
Wc637DMRaKpr,58115,SAO PAULO,SP
5rjz5c9CTQ2k,88950,CESARIO LANGE,SP
qQRzsD7yBbeJ,89520,ARTUR NOGUEIRA,SP
WY0zrQCtNGQI,3941,SAO PAULO,SP
gljUofdvu0Ep,60010,BELO HORIZONTE,MG
c17ylwxoqYXx,86900,JUQUITIBA,SP
0uNf4PQte2lT,40243,CURITIBA,PR
nJ2ST6XCpEa1,65335,FLORIANOPOLIS,SC
aJKfethv72yk,90160,OLINDA,PE
bfY9CBT5Q7Bh,39237,SAO PAULO,SP
kVhloKoKyUBi,4564,MESQUITA,RJ
cVQupkg9NlOn,13142,JARAGUA DO SUL,SC
a0QPDR6mLJ2r,55004,GUARULHOS,SP
2ouCf0E0esGt,17120,CANOAS,RS
eBrMUX1xHpxB,6416,SAO PAULO,SP
Gfg87pGGLu0R,29120,PALMAS,TO
q4lNbZvvFSVZ,82100,RIO DE JANEIRO,RJ
zaDWqbVPUEiC,72715,BELO HORIZONTE,MG
fh2vctymMClz,83843,VILA VELHA,ES
wl8E0mQK1vAZ,13857,FRANCA,SP
XsXqrOTSDy8U,65935,ITAPOLIS,SP
YOoMu23yKYN8,2217,SAO BERNARDO DO CAMPO,SP
uVi9rAaggmAo,15056,SAO PAULO,SP
nuT5IRZdUMK6,40391,CURITIBA,PR
kU5hIkyW89AP,58297,CAMARAGIBE,PE
JsXHp1sjsF19,62190,NITEROI,RJ
ZEP0sSLNlhG7,73813,PORTO ALEGRE,RS
2nmv17MpHG8X,6775,SAO PAULO,SP
bulJXtASWe08,58865,IBIRACI,MG
Wk1yqAZKIfqV,4937,BRASILIA,DF
Cai19zymLsYJ,9614,RECIFE,PE
L53xR8xGZaZD,3379,RIO GRANDE,RS
ssXgSH6z0g8S,17513,SAO PAULO,SP
xF4yIv1vDtOy,93880,PORTO ALEGRE,RS
k7GtceKwNgMB,65395,BRASILIA,DF
tcXUcae8m1hb,94065,IPUA,SP
zxnzAMXNhIRi,14808,MACAE,RJ
HqYjA1irgw9I,5846,SAO JOSE DOS CAMPOS,SP
tW9U60gxJmLh,30240,CURITIBA,PR
azn1KwgS7Rho,22745,MACEIO,AL
PYXyjCH66Dih,28910,JUNDIAI,SP
aE46Plt8tnTp,23028,RIO DE JANEIRO,RJ
zShUuGgZqi1W,30622,SAO JOSE DE RIBAMAR,MA
jg7C991skSMP,24456,SAO PAULO,SP
cWPuhFYrcoMU,16402,CAMPINAS,SP
PU1VFUq5ZD1q,17204,ITAMARAJU,BA
w8KM7rimzLzM,5001,JACUNDA,PA
FGanMFaoir5h,81830,BRASILIA,DF
ddUFHoKxBDSr,98760,MARILIA,SP
SMDtwfA3y4Nt,28910,JUNDIAI,SP
ujWrD7wcFDaK,12445,JUIZ DE FORA,MG
PJ6zHytlpZ1g,1501,UBATUBA,SP
nZvf7lh6ZgXL,66025,RIO DE JANEIRO,RJ
I5an5Bi9p0zs,93819,LOUVEIRA,SP
r5wxMlL5T0WC,51130,SANTO ANGELO,RS
chdIrEW1gLFI,90640,BELO HORIZONTE,MG
PvrJ9HhssoOE,49740,SANTA LUZIA,MG
Q6A580Fe4Ynj,49009,VARGEM GRANDE PAULISTA,SP
D2qq7gviSS4O,72312,SAO JOSE DOS PINHAIS,PR
aDqnJatl0pHk,9445,UBERLANDIA,MG
P32rqPH5Gm90,89108,TAUBATE,SP
Jj7yLJrVO56W,38400,SANTA MARIA DE JETIBA,ES
mJcTuJwffODP,15704,TAQUARITINGA,SP
nhyKLSRBnj22,19060,MAUA,SP
8EaeSmS2YvxN,9651,RIO DE JANEIRO,RJ
dDZUY9CIsz2G,93048,BRASILIA,DF
teZw8tP7W6HZ,8571,DIVINOPOLIS,MG
BEdsTQFE6xwi,19050,BELO HORIZONTE,MG
hR9NhaJgLDNT,36930,ITAJUBA,MG
enGHEqxtVhSV,31814,BERTIOGA,SP
1vfbjTJLJFSk,1154,VILA VELHA,ES
pzPvrQVZfqag,24431,INDAIATUBA,SP
pChM3hWSKwCD,21535,RIO BONITO,RJ
kVkdQkzhnOU0,94856,SAO PAULO,SP
IYOdoJPQftuq,89176,VICOSA,MG
vtxvFuwAP7XQ,91540,BRASILIA,DF
DqV4ZWYBoeIh,4202,SANTO ANDRE,SP
Px8Wn8965Vqx,45994,SALVADOR,BA
u05cF3o2Xkmx,64625,PORTO ALEGRE,RS
XQUamTZ8WT8q,73350,VOLTA REDONDA,RJ
ZU2owE4hOyKC,48895,OURO BRANCO,MG
DR2O1Dbd4bg4,70722,APARECIDA DE GOIANIA,GO
27HvODq2YUJV,4068,RIO DE JANEIRO,RJ
g1dvfotOxlsU,77823,RIBEIRAO PRETO,SP
QQjkFCXDLQbE,3441,CAPINOPOLIS,MG
ArNtzhD3gBIu,18119,GUARULHOS,SP
dUPsGqBhTHiM,2863,PEDERNEIRAS,SP
eiq3pdKBjSm2,4713,IAPU,MG
UYSQp4yAQ5A4,2844,BOTUVERA,SC
qg7oBWzLZ2j5,7903,SALVADOR,BA
QzpFHpncT8i2,84261,TERESINA,PI
wws5PdGLPeP2,28910,JUNDIAI,SP
XCXuJFBUWOCb,95030,CARMO,RJ
MgRpHySePVSV,4315,BRACO DO NORTE,SC
9Md5HdxhZNML,2220,ITAJAI,SC
nfQ0Nfoi6U01,15710,SANTALUZ,BA
8Y1C3Mo6ulcL,96843,BARRA MANSA,RJ
O7DWeMQvC0cK,69906,RIO DE JANEIRO,RJ
ZijDYPvb3Xqg,70374,SAO PAULO,SP
0tZbmO0k5EQv,35894,CONCHAL,SP
BcHXcB7Y468H,3525,CAMBUI,MG
vvwNWxXk1okN,7153,BELEM,PA
uZ6gP91QMETZ,37360,AMERICANA,SP
iMt6wk5Uq0Mk,5184,MIRASSOL D'OESTE,MT
PEJ8w7KMzFFh,3652,RIO DE JANEIRO,RJ
A48s8QYDNcHA,76600,CACHOEIRO DE ITAPEMIRIM,ES
MhBnfQt6Ewev,4912,SAO GONCALO,RJ
Fa0ldk28zhnF,18070,SAO PAULO,SP
W1DGa2snBBzh,46875,CAMPINAS,SP
zfwXymSXklfg,13144,BORDA DA MATA,MG
MYko9nMRCZjW,81470,SAO JOSE DOS CAMPOS,SP
xLxy6DQjZbpl,87708,FLORIANOPOLIS,SC
FsSoRc4UecN5,4195,SANTOS,SP
WALtjFIrxh01,92420,PORTO ALEGRE,RS
Gw9tfUioaMoJ,38240,CAMPINAS,SP
O0VCR5Be4XDZ,3505,SAO PAULO,SP
S6TZiCHndiBk,83210,SAO LUIS,MA
fukWFIQBjQ3j,95115,VOLTA REDONDA,RJ
Dt3DptTDz44w,7781,PELOTAS,RS
uS4SoG1L181p,3907,BAURU,SP
XGIEgMF1aaXl,13341,VASSOURAS,RJ
esVIotyQKcyD,14470,SAO PAULO,SP
izj2S0OKq9K9,3378,LIMEIRA,SP
WYPAA7Vwc3Zb,74423,NEPOMUCENO,MG
bcnmBuWN8iWj,15320,UBERLANDIA,MG
9EXL2s8rJoBr,55535,RIO BRILHANTE,MS
scSWZZRJIzKA,1125,ANGICAL,BA
U8YZB1x6o6VT,28680,JACAREI,SP
vU4VPQa8JfFZ,65400,CABO DE SANTO AGOSTINHO,PE
yX6cDlpYfsHF,4634,SAO PAULO,SP
eN5iAIVnwNks,4315,BRACO DO NORTE,SC
yrmsev9BRdFj,35190,LONDRINA,PR
WeuKEfpXzpv1,48850,BELO HORIZONTE,MG
hibNbinsRy6q,95044,RIO DE JANEIRO,RJ
JjZj246jXBnA,77478,SAO CRISTOVAO,SE
KIIhe6oRkIGk,53401,SAO PAULO,SP
oj1d3bwLIRcm,95588,SALVADOR,BA
PMk4yLKKVmSU,63575,VIRADOURO,SP
aDCxdfZC25t4,27980,SAO ROQUE,SP
xFUjTQlBxeSU,81270,ARAUCARIA,PR
iSuXxcCR30Ig,24445,RODEIO,SC
IqqDsqMNRJ1l,95020,PRESIDENTE PRUDENTE,SP
uSo6JWMRHPoL,13335,SAO PAULO,SP
346LsmvcvHOp,75530,BELO HORIZONTE,MG
Z0TNiSavtwie,93804,SAO PAULO,SP
FKf8t53VMfxa,25975,SAO PAULO,SP
SBRgoRd9pn30,27420,RIO DE JANEIRO,RJ
QtLIEF9TmJM8,85835,LAGOA SANTA,MG
0lbntKvfGP2S,3515,COLINA,SP
dCTfJ3B6niei,5452,JUIZ DE FORA,MG
0a9Qt1TXtghM,81460,JOAO MONLEVADE,MG
0Gal1VPBi8s7,65210,FLORIANOPOLIS,SC
HIqeMxneSsy7,97195,BRASILIA,DF
aw6cwGQpjXjG,5867,JOINVILLE,SC
egqy9rF01zeM,78711,SAO JOSE DE UBA,RJ
UmPXGMVVgISd,86027,GUARIBA,SP
ZeCLgVVnirLB,70770,SALVADOR,BA
2X8tKh6H3BJR,7850,GOIANIA,GO
rGVzxdGufcWY,37545,FRANCA,SP
SK955DAvakCp,69086,NITEROI,RJ
ogMF8pU4hZia,45208,BELEM,PA
WCvsizvmv63I,39237,SAO PAULO,SP
oGJzcua6Ch9M,2185,JUNDIAI,SP
tBuITUkMpzDC,12443,EMBU DAS ARTES,SP
xeUjZT9AmiVz,47806,BARUERI,SP
p3RAc0XENGWe,18017,OSASCO,SP
GgHvcGqwJOqU,37115,TERESOPOLIS,RJ
JAWzRUFJjIqm,19064,SAO PAULO,SP
3qV2YNGPIBYQ,96170,APUCARANA,PR
